text,label,predicted_category
truckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
persontruckwheel,nonmilitary,ground_vehicles
persontruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruckvehicle registration plate,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carhousetruckwheelwindow,nonmilitary,ground_vehicles
car tirehousetruckwheel,nonmilitary,ground_vehicles
carcar tirehousetruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
cannon,weapons,nonmilitary
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
helicopterpersonweapon,nonmilitary,aircraft
boatland vehiclewheel,nonmilitary,maritime
truck,nonmilitary,ground_vehicles
boatland vehicle,nonmilitary,maritime
airplaneland vehicleperson,nonmilitary,aircraft
airplanehuman faceland vehiclepersonsunglasses,nonmilitary,aircraft
airplaneland vehicleperson,nonmilitary,aircraft
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
human handweapon,weapons,nonmilitary
human handweapon,weapons,nonmilitary
human handweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
airplanebuildingstreet light,nonmilitary,aircraft
airplanestop signstreet light,nonmilitary,aircraft
carfootwearhuman facetruckwheelwoman,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckvehicle registration plate,nonmilitary,ground_vehicles
car tiretruckvehicle registration plate,nonmilitary,ground_vehicles
truck,nonmilitary,ground_vehicles
airplanetelevision,nonmilitary,aircraft
human facemansunglassestrousers,weapons,nonmilitary
footwearhelmethuman faceperson,weapons,nonmilitary
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
footwearmanpersontruck,nonmilitary,ground_vehicles
footwearmantruck,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmanpersontruckwheel,nonmilitary,ground_vehicles
footwearland vehiclemanpersontruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmanpersontruckwheel,nonmilitary,ground_vehicles
footwearland vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
persontruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruck,nonmilitary,ground_vehicles
gloverocketweapon,weapons,nonmilitary
flashlightweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
gloveweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
human handrocketweapon,weapons,nonmilitary
glovepersonweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
human handpersonweapon,weapons,nonmilitary
glovepersonweapon,weapons,nonmilitary
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tirepersontruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
marine mammal,maritime,nonmilitary
carflagland vehiclepersonwheel,maritime,nonmilitary
carflagland vehiclepersontruckwheel,nonmilitary,ground_vehicles
carflagland vehiclepersonwheel,maritime,nonmilitary
carflagland vehiclepersontruckwheel,nonmilitary,ground_vehicles
carflagland vehiclepersonwheel,maritime,nonmilitary
carflagland vehiclepersonwheel,maritime,nonmilitary
carflagland vehiclepersonwheel,maritime,nonmilitary
carflagland vehiclepersonwheel,maritime,nonmilitary
car tireflagland vehiclepersonstreet lighttruckvehicle registration platewheel,nonmilitary,ground_vehicles
sparrow,weapons,nonmilitary
sparrow,weapons,nonmilitary
sparrow,weapons,nonmilitary
sparrow,weapons,nonmilitary
sparrow,weapons,nonmilitary
sparrow,weapons,nonmilitary
sparrow,weapons,nonmilitary
mansports uniform,maritime,nonmilitary
wrench,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
human facemantrousers,weapons,nonmilitary
human facejacketmantrousers,weapons,nonmilitary
human facejacketmantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemansunglassestrousers,weapons,nonmilitary
mantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
car tiretruckwindow,nonmilitary,ground_vehicles
car tirehousetruckwindow,nonmilitary,ground_vehicles
car tirehousetruck,nonmilitary,ground_vehicles
carcar tirehousetruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
human faceland vehiclepersontruckwheelwaste container,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
cartruckvehicle registration platewheel,nonmilitary,ground_vehicles
cartruckvehicle registration platewheel,nonmilitary,ground_vehicles
cartruckvehicle registration platewheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
human facepersonweapon,weapons,nonmilitary
human facepersonweapon,weapons,nonmilitary
human facepersonweapon,weapons,nonmilitary
human facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
personrifletable,nonmilitary,weapons
glasseshelmethuman faceland vehiclepersonweapon,weapons,nonmilitary
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
pickup truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carpickup trucktruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
footwearhuman facepersonweapon,weapons,nonmilitary
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonweapon,weapons,nonmilitary
footwearhuman facemanpersontrousersweapon,weapons,nonmilitary
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersontrousersweapon,weapons,nonmilitary
footwearhuman facemanpersontrousersweapon,weapons,nonmilitary
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersontrousersweapon,weapons,nonmilitary
footwearmanrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersontrousersweapon,weapons,nonmilitary
footwearhuman facemanpersontrousersweapon,weapons,nonmilitary
footwearmanpersonrifletrousers,nonmilitary,weapons
footwearmantrousersweapon,weapons,nonmilitary
footwearmanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanrifletrousers,nonmilitary,weapons
footwearhuman facemanrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersonrifletrousers,nonmilitary,weapons
footwearhuman facemanpersontrousersweapon,weapons,nonmilitary
footwearhuman facemantrousersweapon,weapons,nonmilitary
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facepersonrifletrousers,nonmilitary,weapons
footwearhuman facemanrifletrousers,nonmilitary,weapons
mantrouserswoman,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
airplanemanperson,nonmilitary,aircraft
airplanemanperson,nonmilitary,aircraft
airplaneflagfootwearmantrousers,weapons,aircraft
airplaneland vehicleperson,nonmilitary,aircraft
cannon,weapons,nonmilitary
human faceland vehiclepersonweapon,weapons,nonmilitary
footwearpersonweapon,weapons,nonmilitary
footwearpersonweapon,weapons,nonmilitary
bottlehelmethuman facemanperson,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
car tiretruck,nonmilitary,ground_vehicles
truck,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehiclepersonsneakerstruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
footwearmantruckwheel,nonmilitary,ground_vehicles
footwearland vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
glasseshuman facemanseafood,maritime,nonmilitary
glasseshuman facemanseafood,maritime,nonmilitary
glasseshuman facemanseafood,maritime,nonmilitary
paddle,maritime,nonmilitary
paddle,maritime,nonmilitary
boathelicopter,nonmilitary,maritime
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
persontruck,nonmilitary,ground_vehicles
truck,nonmilitary,ground_vehicles
truck,nonmilitary,ground_vehicles
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
manpersonweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
cannonperson,weapons,nonmilitary
personweapon,weapons,nonmilitary
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cannonwheel,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
cannonwheel,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
car tiretruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
carland vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
carland vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckvehicle registration plate,nonmilitary,ground_vehicles
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
personstretchertruckwheel,nonmilitary,ground_vehicles
carfire extinguisherhathuman facepersonstretchertruckwatchwheel,nonmilitary,ground_vehicles
fire extinguisherhathuman facepersonstretchertruckwalking shoewatchwheel,nonmilitary,ground_vehicles
fire extinguisherhathuman faceland vehiclepersonsneakersstretchertruckwatchwheel,nonmilitary,ground_vehicles
footwearhathuman faceland vehiclemantruckwheel,nonmilitary,ground_vehicles
human facepersonweapon,weapons,nonmilitary
human facepersonweapon,weapons,nonmilitary
marine invertebrates,maritime,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weaponwindow,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
boatperson,nonmilitary,maritime
skyscrapertruckwheel,nonmilitary,ground_vehicles
carskyscrapertruckwheel,nonmilitary,ground_vehicles
carskyscrapertruckwheel,nonmilitary,ground_vehicles
carskyscrapertruckwheel,nonmilitary,ground_vehicles
carcar tireskyscrapertruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
car tireland vehicletruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
